Date	USGG10YR Index	GUKG10 Index	GDBR10 Index
9/8/97	6.326	6.941	5.666
9/5/97	6.35	6.991	5.706
9/4/97	6.33	6.988	5.676
9/3/97	6.326	6.992	5.686
9/2/97	6.28	7.03	5.673
9/1/97		7.029	5.689
8/29/97	6.339	7.069	5.69
8/28/97	6.293	7.059	5.664
8/27/97	6.373	7.098	5.719
8/26/97	6.367	7.088	5.695
8/25/97	6.386		5.713
8/22/97	6.358	7.112	5.713
8/21/97	6.328	7.02	5.63
8/20/97	6.242	7	5.609
8/19/97	6.21	7.008	5.585
8/18/97	6.21	7.007	5.633
8/15/97	6.236	7.059	5.678
8/14/97	6.255	7.04	5.652
8/13/97	6.343	7.089	5.704
8/12/97	6.401	7.04	5.66
8/11/97	6.362	7.1	5.692
8/8/97	6.367	7.092	5.711
8/7/97	6.244	7.052	5.679
8/6/97	6.214	7.05	5.67
8/5/97	6.231	7.092	5.714
8/4/97	6.218	7.052	5.649
8/1/97	6.18	7.01	5.607
7/31/97	6.011	6.96	5.535
7/30/97	6.042	6.897	5.497
7/29/97	6.105	6.964	5.521
7/28/97	6.13	6.977	5.56
7/25/97	6.179	6.931	5.552
7/24/97	6.156	6.96	5.528
7/23/97	6.152	6.935	5.508
7/22/97	6.124	7.007	5.537
7/21/97	6.257	7.075	5.573
7/18/97	6.243	7.028	5.574
7/17/97	6.196	7.029	5.557
7/16/97	6.186	7.063	5.611
7/15/97	6.251	7.101	5.627
7/14/97	6.254	7.093	5.574
7/11/97	6.22	7.016	5.534
7/10/97	6.254	7.089	5.57
7/9/97	6.252	7.08	5.55
7/8/97	6.265	7.033	5.563
7/7/97	6.258	7.012	5.547
7/4/97		7.017	5.6
7/3/97	6.305	7.047	5.596
7/2/97	6.406	7	5.649
7/1/97	6.44	7.021	5.668
6/30/97	6.5	7.078	5.707
6/27/97	6.451	7.013	5.658
6/26/97	6.49	7.081	5.666
6/25/97	6.445	7.081	5.684
6/24/97	6.406	7.124	5.704
6/23/97	6.421	7.171	5.749
6/20/97	6.374	7.123	5.732
6/19/97	6.392	7.176	5.773
6/18/97	6.392	7.128	5.714
6/17/97	6.43	7.058	5.731
6/16/97	6.398	7.014	5.683
6/13/97	6.426	7.049	5.691
6/12/97	6.486	7.044	5.711
6/11/97	6.579	7.099	5.802
6/10/97	6.568	7.114	5.774
6/9/97	6.542	7.108	5.791
6/6/97	6.486	7.047	5.802
6/5/97	6.612	7.121	5.814
6/4/97	6.625	7.125	5.827
6/3/97	6.616	7.091	5.84
6/2/97	6.655	7.18	5.93
5/30/97	6.659	7.187	5.928
5/29/97	6.738	7.224	
5/28/97	6.793	7.214	5.9
5/27/97	6.791	7.21	5.924
5/26/97			5.921
5/23/97	6.74	7.207	5.896
5/22/97	6.749	7.291	5.917
5/21/97	6.725	7.15	5.867
5/20/97	6.677	7.036	5.805
5/19/97	6.71	7.087	
5/16/97	6.719	7.045	5.764
5/15/97	6.66	6.957	5.711
5/14/97	6.666	6.946	5.678
5/13/97	6.717	6.986	5.711
5/12/97	6.66	6.955	5.704
5/9/97	6.669	7.013	5.769
5/8/97	6.73	7.031	
5/7/97	6.752	7.114	5.77
5/6/97	6.66	7.085	5.756
5/5/97	6.649		5.764
5/2/97	6.644	7.374	5.788
5/1/97	6.678	7.41	
4/30/97	6.718	7.425	5.841
4/29/97	6.758	7.549	5.865
4/28/97	6.908	7.638	5.935
4/25/97	6.938	7.67	5.934
4/24/97	6.931	7.633	5.903
4/23/97	6.878	7.568	5.892
4/22/97	6.83	7.581	5.857
4/21/97	6.866	7.581	5.871
4/18/97	6.825	7.535	5.828
4/17/97	6.846	7.477	5.806
4/16/97	6.886	7.541	5.843
4/15/97	6.873	7.53	5.824
4/14/97	6.975	7.646	5.952
4/11/97	6.968	7.669	5.958
4/10/97	6.906	7.632	5.923
4/9/97	6.895	7.609	5.884
4/8/97	6.89	7.607	5.899
4/7/97	6.856	7.613	5.905
4/4/97	6.906	7.664	6.031
4/3/97	6.853	7.702	6.035
4/2/97	6.86	7.678	6.017
4/1/97	6.873	7.711	5.997
3/31/97	6.903		
3/27/97	6.909	7.636	5.931
3/26/97	6.778	7.604	5.89
3/25/97	6.762	7.562	5.87
3/24/97	6.704	7.59	5.908
3/21/97	6.751	7.608	5.921
3/20/97	6.728	7.636	5.957
3/19/97	6.739	7.594	5.905
3/18/97	6.714	7.47	5.915
3/17/97	6.714	7.443	5.843
3/14/97	6.692	7.339	5.706
3/13/97	6.703	7.343	5.707
3/12/97	6.61	7.3	5.674
3/11/97	6.577	7.263	5.677
3/10/97	6.544	7.242	5.663
3/7/97	6.539	7.29	5.691
3/6/97	6.625	7.303	5.666
3/5/97	6.568	7.308	5.654
3/4/97	6.601	7.211	5.535
3/3/97	6.568	7.222	5.544
2/28/97	6.552	7.242	5.518
2/27/97	6.554	7.135	5.528
2/26/97	6.532	7.209	5.583
2/25/97	6.391	7.149	5.536
2/24/97	6.385	7.156	5.548
2/21/97	6.368	7.116	5.528
2/20/97	6.387	7.09	5.516
2/19/97	6.314	7.121	5.507
2/18/97	6.273	7.09	5.472
2/17/97		7.127	5.497
2/14/97	6.265	7.108	5.493
2/13/97	6.308	7.121	5.545
2/12/97	6.413	7.103	5.567
2/11/97	6.406	7.123	5.582
2/10/97	6.396	7.17	5.615
2/7/97	6.398	7.133	5.63
2/6/97	6.466	7.263	5.676
2/5/97	6.466	7.271	5.67
2/4/97	6.424	7.239	5.722
2/3/97	6.448	7.313	5.716
1/31/97	6.494	7.402	5.74
1/30/97	6.587	7.502	5.788
1/29/97	6.618	7.532	5.815
1/28/97	6.635	7.444	5.765
1/27/97	6.671	7.49	5.792
1/24/97	6.622	7.459	5.786
1/23/97	6.589	7.363	5.731
1/22/97	6.556	7.32	5.722
1/21/97	6.509	7.417	5.753
1/20/97		7.417	5.752
1/17/97	6.542	7.391	5.744
1/16/97	6.553	7.416	5.72
1/15/97	6.518	7.523	5.755
1/14/97	6.514	7.537	5.775
1/13/97	6.613	7.563	5.824
1/10/97	6.608	7.633	5.914
1/9/97	6.503	7.635	5.887
1/8/97	6.591	7.709	5.927
1/7/97	6.544	7.728	5.963
1/6/97	6.531	7.725	5.968
1/3/97	6.498	7.683	5.945
1/2/97	6.514	7.704	5.983
12/31/96	6.418	7.512	
12/30/96	6.3	7.515	5.779
12/27/96	6.291	7.494	5.803
12/26/96	6.338		
12/24/96	6.34	7.513	
12/23/96	6.338	7.504	5.797
12/20/96	6.36	7.606	5.824
12/19/96	6.328	7.616	5.86
12/18/96	6.464	7.661	5.87
12/17/96	6.412	7.658	5.902
12/16/96	6.367	7.622	5.85
12/13/96	6.313	7.615	5.866
12/12/96	6.377	7.686	5.893
12/11/96	6.386	7.59	5.859
12/10/96	6.222	7.487	5.759
12/9/96	6.184	7.555	5.77
12/6/96	6.243	7.642	5.866
12/5/96	6.228	7.532	5.767
12/4/96	6.102	7.426	5.658
12/3/96	6.056	7.331	5.613
12/2/96	6.056	7.322	5.636
11/29/96	6.044	7.333	5.644
11/28/96		7.435	5.755
11/27/96	6.121	7.484	5.792
11/26/96	6.134	7.434	5.777
11/25/96	6.128	7.422	5.804
11/22/96	6.139	7.453	5.813
11/21/96	6.13	7.482	5.844
11/20/96	6.133	7.535	5.832
11/19/96	6.158	7.491	5.795
11/18/96	6.196	7.5	5.807
11/15/96	6.183	7.546	5.81
11/14/96	6.146	7.575	5.83
11/13/96	6.196	7.679	5.863
11/12/96	6.186	7.596	5.863
11/11/96		7.608	5.888
11/8/96	6.249	7.667	5.919
11/7/96	6.22	7.714	5.909
11/6/96	6.29	7.608	5.905
11/5/96	6.268	7.618	5.932
11/4/96	6.343	7.727	6.02
11/1/96	6.377	7.702	6.03
10/31/96	6.339	7.618	6
10/30/96	6.411	7.59	6.026
10/29/96	6.384	7.553	6.007
10/28/96	6.556	7.555	6.016
10/25/96	6.536	7.51	5.987
10/24/96	6.573	7.611	6.027
10/23/96	6.547	7.543	5.998
10/22/96	6.569	7.519	5.951
10/21/96	6.517	7.592	5.978
10/18/96	6.504	7.578	5.981
10/17/96	6.498	7.537	6.043
10/16/96	6.556	7.546	6.041
10/15/96	6.549	7.409	5.982
10/14/96		7.45	6.03
10/11/96	6.554	7.459	6.023
10/10/96	6.608	7.454	6.004
10/9/96	6.547	7.359	5.981
10/8/96	6.544	7.392	5.973
10/7/96	6.523	7.408	6.008
10/4/96	6.478	7.377	5.964
10/3/96	6.592	7.478	
10/2/96	6.594	7.465	6.022
10/1/96	6.638	7.589	6.054
9/30/96	6.703	7.663	6.096
9/27/96	6.677	7.663	6.079
9/26/96	6.662	7.673	6.079
9/25/96	6.688	7.777	6.103
9/24/96	6.751	7.804	6.165
9/23/96	6.819	7.805	6.2
9/20/96	6.839	7.779	6.143
9/19/96	6.847	7.784	6.171
9/18/96	6.819	7.785	6.175
9/17/96	6.826	7.728	6.156
9/16/96	6.725	7.716	6.17
9/13/96	6.723	7.713	6.193
9/12/96	6.874	7.841	6.263
9/11/96	6.92	7.878	6.298
9/10/96	6.923	7.875	6.326
9/9/96	6.879	7.875	6.329
9/6/96	6.923	7.891	6.337
9/5/96	6.985	7.901	6.362
9/4/96	6.927	7.919	6.389
9/3/96	6.883	7.909	6.395
9/2/96		7.878	6.403
8/30/96	6.943	7.901	6.386
8/29/96	6.848	7.859	6.362
8/28/96	6.781	7.859	6.372
8/27/96	6.774	7.88	6.373
8/26/96	6.798		6.387
8/23/96	6.751	7.832	6.343
8/22/96	6.62	7.78	6.296
8/21/96	6.611	7.834	6.344
8/20/96	6.571	7.775	6.253
8/19/96	6.577	7.759	6.251
8/16/96	6.554	7.743	6.232
8/15/96	6.599	7.813	6.278
8/14/96	6.574	7.822	6.285
8/13/96	6.584	7.769	6.275
8/12/96	6.476	7.786	6.288
8/9/96	6.481	7.787	6.266
8/8/96	6.549	7.779	6.292
8/7/96	6.547	7.741	6.259
8/6/96	6.536	7.759	6.275
8/5/96	6.538	7.773	6.284
8/2/96	6.509	7.793	6.282
8/1/96	6.639	7.849	6.348
7/31/96	6.794	7.898	6.373
7/30/96	6.876	7.898	6.387
7/29/96	6.935	7.897	6.398
7/26/96	6.85	7.872	6.371
7/25/96	6.846	7.887	6.363
7/24/96	6.872	7.885	6.395
7/23/96	6.805	7.924	6.411
7/22/96	6.836	7.908	6.381
7/19/96	6.794	7.895	6.404
7/18/96	6.732	7.883	6.414
7/17/96	6.84	7.93	6.444
7/16/96	6.845	7.946	6.486
7/15/96	6.888	7.93	6.52
7/12/96	6.856	7.886	6.504
7/11/96	6.882	7.848	6.543
7/10/96	6.914	7.887	6.549
7/9/96	6.989	7.915	6.579
7/8/96	7.051	7.936	6.606
7/5/96	7.015	7.962	6.589
7/4/96		7.884	6.526
7/3/96	6.772	7.925	6.55
7/2/96	6.794	7.903	6.546
7/1/96	6.748	7.903	6.512
6/28/96	6.711	7.892	6.505
6/27/96	6.832	7.999	6.603
6/26/96	6.893	7.961	6.557
6/25/96	6.889	7.984	6.569
6/24/96	6.935	8.012	6.604
6/21/96	6.946	8.017	6.603
6/20/96	6.964	8.101	6.672
6/19/96	6.951	8.089	6.637
6/18/96	6.935	8.094	6.614
6/17/96	6.898	8.125	6.659
6/14/96	6.931	8.124	6.647
6/13/96	6.997	8.07	6.605
6/12/96	7.062	8.027	6.538
6/11/96	6.989	8.029	6.527
6/10/96	7.004	8.062	6.545
6/7/96	6.9	8.076	6.554
6/6/96	6.739	7.978	
6/5/96	6.8	8.045	6.5
6/4/96	6.854	8.025	6.489
6/3/96	6.867	8.063	6.513
5/31/96	6.852	8.137	6.496
5/30/96	6.793	8.162	6.495
5/29/96	6.787	8.057	6.423
5/28/96	6.672	8.04	6.421
5/24/96	6.651	8.035	6.414
5/23/96	6.679	8.028	6.431
5/22/96	6.63	8.048	6.45
5/21/96	6.66	8.019	6.387
5/20/96	6.647	7.974	6.405
5/17/96	6.652	7.971	6.407
5/16/96	6.729	8.034	
5/15/96	6.643	8.042	6.433
5/14/96	6.643	7.985	6.436
5/13/96	6.716	8.05	6.484
5/10/96	6.747	8.028	6.458
5/9/96	6.849	8.129	6.506
5/8/96	6.736	8.163	6.507
5/7/96	6.855	8.232	6.525
5/6/96	6.841		6.528
5/3/96	6.895	8.232	6.509
5/2/96	6.859	8.16	6.428
5/1/96	6.672	8.03	
4/30/96	6.67	8.032	6.339
4/29/96	6.598	7.992	6.31
4/26/96	6.525	7.957	6.331
4/25/96	6.531	7.98	6.356
4/24/96	6.584	8.03	6.341
4/23/96	6.515	8.002	6.33
4/22/96	6.483	7.993	6.333
4/19/96	6.517	8.013	6.378
4/18/96	6.557	8.062	6.448
4/17/96	6.523	8.12	6.451
4/16/96	6.482	8.033	6.415
4/15/96	6.464	8.085	6.45
4/12/96	6.5	8.061	6.463
4/11/96	6.666	8.187	6.503
4/10/96	6.663	8.086	6.433
4/9/96	6.544	8.108	6.458
4/8/96	6.604		
4/4/96	6.346	8.029	6.39
4/3/96	6.257	8.06	6.377
4/2/96	6.224	8.044	6.35
4/1/96	6.281	8.09	6.383
3/29/96	6.327	8.179	6.438
3/28/96	6.398	8.208	6.457
3/27/96	6.336	8.129	6.406
3/26/96	6.236	8.121	6.424
3/25/96	6.238	8.066	6.404
3/22/96	6.329	8.139	6.483
3/21/96	6.284	8.045	6.458
3/20/96	6.302	8.048	6.481
3/19/96	6.415	8.125	6.56
3/18/96	6.419	8.089	6.574
3/15/96	6.453	8.143	6.544
3/14/96	6.352	8.084	6.511
3/13/96	6.358	8.129	6.519
3/12/96	6.356	8.176	6.553
3/11/96	6.329	8.115	6.582
3/8/96	6.407	8.119	6.487
3/7/96	6.071	7.85	6.36
3/6/96	6.051	7.812	6.326
3/5/96	5.946	7.818	6.327
3/4/96	5.901	7.757	6.28
3/1/96	5.959	7.813	6.32
2/29/96	6.098	7.996	6.388
2/28/96	6.088	7.903	6.375
2/27/96	6.068	7.944	6.447
2/26/96	6.019	7.975	6.394
2/23/96	5.959	7.876	6.287
2/22/96	5.903	7.849	6.316
2/21/96	5.965	7.794	6.377
2/20/96	5.984	7.875	6.369
2/19/96		7.844	6.327
2/16/96	5.779	7.677	6.166
2/15/96	5.699	7.668	6.142
2/14/96	5.635	7.676	6.116
2/13/96	5.576	7.61	6.077
2/12/96	5.592	7.626	6.12
2/9/96	5.66	7.623	6.101
2/8/96	5.654	7.631	6.084
2/7/96	5.669	7.635	6.043
2/6/96	5.655	7.68	6.102
2/5/96	5.69	7.737	6.07
2/2/96	5.667	7.585	5.961
2/1/96	5.597	7.477	5.889
1/31/96	5.58	7.494	5.896
1/30/96	5.616	7.442	5.879
1/29/96	5.684	7.479	5.936
1/26/96	5.634	7.443	5.901
1/25/96	5.693	7.379	5.829
1/24/96	5.614	7.303	5.798
1/23/96	5.655	7.347	5.838
1/22/96	5.61	7.32	5.834
1/19/96	5.528	7.275	5.831
1/18/96	5.524	7.238	5.798
1/17/96	5.575	7.316	5.854
1/16/96	5.627	7.304	5.824
1/15/96		7.4	5.881
1/12/96	5.737	7.459	5.903
1/11/96	5.775	7.494	5.941
1/10/96	5.817	7.485	5.945
1/9/96	5.744	7.471	5.959
1/8/96	5.681	7.494	5.99
1/5/96	5.673	7.493	5.99
1/4/96	5.646	7.416	5.965
1/3/96	5.574	7.501	5.987
1/2/96	5.591	7.443	5.974
12/29/95	5.572	7.415	6.031
12/28/95	5.624	7.422	6.036
12/27/95	5.655	7.423	6.053
12/26/95	5.684		
12/22/95	5.709	7.521	6.084
12/21/95	5.744	7.554	6.117
12/20/95	5.769	7.505	6.087
12/19/95	5.753	7.526	6.134
12/18/95	5.855	7.45	6.068
12/15/95	5.759	7.382	6.016
12/14/95	5.753	7.382	6.058
12/13/95	5.749	7.422	6.071
12/12/95	5.724	7.436	6.095
12/11/95	5.708	7.451	6.091
12/8/95	5.722	7.462	6.074
12/7/95	5.731	7.42	6.08
12/6/95	5.675	7.352	6.026
12/5/95	5.677	7.461	6.059
12/4/95	5.638	7.51	6.088
12/1/95	5.706	7.518	6.11
11/30/95	5.741	7.538	6.169
11/29/95	5.829	7.589	6.223
11/28/95	5.879	7.619	6.221
11/27/95	5.877	7.531	6.215
11/24/95	5.908	7.618	6.254
11/23/95		7.659	6.273
11/22/95	5.935	7.692	6.294
11/21/95	5.947	7.763	6.346
11/20/95	5.93	7.765	6.351
11/17/95	5.905	7.73	6.326
11/16/95	5.906	7.692	6.308
11/15/95	5.981	7.797	6.3
11/14/95	5.945	7.816	6.328
11/13/95	5.956	7.832	6.34
11/10/95	5.996	7.861	6.366
11/9/95	5.958	7.838	6.369
11/8/95	5.929	7.78	6.36
11/7/95	5.977	7.867	6.394
11/6/95	5.957	7.848	6.408
11/3/95	5.934	7.908	6.435
11/2/95	5.891	7.848	6.404
11/1/95	5.978	7.883	6.41
10/31/95	6.02	7.929	6.44
10/30/95	6.035	8.019	6.467
10/27/95	6.041	8.086	6.499
10/26/95	6.066	8.01	6.462
10/25/95	5.998	8.033	6.456
10/24/95	6.01	8.201	6.505
10/23/95	6.073	8.211	6.546
10/20/95	6.04	8.147	6.521
10/19/95	5.969	8.068	6.508
10/18/95	5.99	8.087	6.526
10/17/95	5.934	8.137	6.558
10/16/95	5.951	8.116	6.539
10/13/95	5.959	8.065	6.541
10/12/95	6.039	8.151	6.605
10/11/95	6.085	8.146	6.608
10/10/95	6.089	8.142	6.576
10/9/95		8.122	6.579
10/6/95	6.064	8.05	6.579
10/5/95	6.071	8.034	6.58
10/4/95	6.089	7.989	6.547
10/3/95	6.119	8.003	
10/2/95	6.14	8.026	6.58
9/29/95	6.182	8.119	6.603
9/28/95	6.267	8.133	6.66
9/27/95	6.263	8.121	6.677
9/26/95	6.261	7.988	6.552
9/25/95	6.246	8.007	6.589
9/22/95	6.24	7.986	6.569
9/21/95	6.202	7.824	6.43
9/20/95	6.108	7.82	6.443
9/19/95	6.139	7.861	6.472
9/18/95	6.177	7.858	6.505
9/15/95	6.129	7.82	6.488
9/14/95	6.098	7.755	6.494
9/13/95	6.181	7.766	6.512
9/12/95	6.156	7.829	6.578
9/11/95	6.224	7.898	6.609
9/8/95	6.222	7.887	6.614
9/7/95	6.222	7.918	6.603
9/6/95	6.184	7.889	6.586
9/5/95	6.18	7.917	6.595
9/4/95		7.924	6.623
9/1/95	6.231	7.934	6.679
8/31/95	6.284	8.08	6.715
8/30/95	6.33	8.046	6.682
8/29/95	6.356	8.028	6.678
8/28/95	6.339		6.663
8/25/95	6.352	8.03	6.69
8/24/95	6.463	8.077	6.708
8/23/95	6.579	8.082	6.688
8/22/95	6.553	8.047	6.689
8/21/95	6.528	8.044	6.712
8/18/95	6.556	8.131	6.762
8/17/95	6.564	8.162	6.799
8/16/95	6.539	8.185	6.81
8/15/95	6.552	8.248	6.809
8/14/95	6.577	8.227	6.756
8/11/95	6.612	8.073	6.692
8/10/95	6.504	7.988	6.658
8/9/95	6.476	8.046	6.681
8/8/95	6.459	8.021	6.666
8/7/95	6.461	8.026	6.662
8/4/95	6.489	8.048	6.675
8/3/95	6.518	8.136	6.69
8/2/95	6.433	8.119	6.709
8/1/95	6.472	8.236	6.774
7/31/95	6.426	8.204	6.785
7/28/95	6.472	8.229	6.789
7/27/95	6.422	8.159	6.759
7/26/95	6.461	8.164	6.75
7/25/95	6.403	8.259	6.782
7/24/95	6.444	8.271	6.786
7/21/95	6.529	8.317	6.867
7/20/95	6.409	8.293	6.848
7/19/95	6.405	8.269	6.814
7/18/95	6.298	8.223	6.773
7/17/95	6.221	8.188	6.744
7/14/95	6.158	8.203	6.755
7/13/95	6.086	8.139	6.749
7/12/95	6.089	8.082	6.708
7/11/95	6.116	8.084	6.727
7/10/95	6.041	8.077	6.682
7/7/95	6.045	8.115	6.732
7/6/95	6.033	8.301	6.863
7/5/95	6.182	8.292	6.792
7/4/95		8.366	6.894
7/3/95	6.209	8.418	6.925
6/30/95	6.203	8.45	6.94
6/29/95	6.246	8.47	6.904
6/28/95	6.084	8.434	6.798
6/27/95	6.142	8.385	6.782
6/26/95	6.115	8.373	6.804
6/23/95	6.049	8.145	6.757
6/22/95	6.022	7.988	6.627
6/21/95	6.116	8.114	6.698
6/20/95	6.162	8.102	6.686
6/19/95	6.137	8.084	6.701
6/16/95	6.196	8.183	6.791
6/15/95	6.177	8.095	
6/14/95	6.152	8.041	6.746
6/13/95	6.117	7.978	6.714
6/12/95	6.357	8.125	6.824
6/9/95	6.394	8.116	6.739
6/8/95	6.264	7.869	6.571
6/7/95	6.186	7.762	6.529
6/6/95	6.088	7.681	6.484
6/5/95	6.074	7.694	
6/2/95	6.097	7.707	6.542
6/1/95	6.199	7.81	6.619
5/31/95	6.284	7.911	6.647
5/30/95	6.277	7.887	6.624
5/29/95			6.686
5/26/95	6.394	7.93	6.699
5/25/95	6.377	7.862	
5/24/95	6.414	7.865	6.742
5/23/95	6.553	8.036	6.818
5/22/95	6.629	8.049	6.832
5/19/95	6.627	8.093	6.867
5/18/95	6.593	8.052	6.855
5/17/95	6.543	8.137	6.842
5/16/95	6.543	8.118	6.84
5/15/95	6.616	8.186	6.924
5/12/95	6.664	8.173	6.899
5/11/95	6.675	8.169	6.874
5/10/95	6.672	8.101	6.849
5/9/95	6.596	8.229	6.86
5/8/95	6.693		6.901
5/5/95	6.681	8.271	6.945
5/4/95	6.859	8.267	6.963
5/3/95	6.932	8.35	7.004
5/2/95	7.017	8.424	7.063
5/1/95	7.063	8.424	
4/28/95	7.055	8.43	7.039
4/27/95	7.04	8.39	7.049
4/26/95	7.009	8.347	7.036
4/25/95	6.99	8.394	7.081
4/24/95	6.988	8.338	7.061
4/21/95	6.999	8.338	7.089
4/20/95	6.999	8.374	7.093
4/19/95	7.034	8.432	7.117
4/18/95	7.036	8.309	7.038
4/17/95	7.025		
4/13/95	7.017	8.307	7.061
4/12/95	7.05	8.364	7.102
4/11/95	7.081	8.426	7.149
4/10/95	7.111	8.448	7.114
4/7/95	7.103	8.368	7.08
4/6/95	7.066	8.402	7.044
4/5/95	7.101	8.368	7.03
4/4/95	7.125	8.388	7.049
4/3/95	7.13	8.413	7.108
3/31/95	7.196	8.498	7.189
3/30/95	7.161	8.417	7.159
3/29/95	7.13	8.529	7.172
3/28/95	7.137	8.468	7.159
3/27/95	7.047	8.432	7.163
3/24/95	7.078	8.403	7.148
3/23/95	7.183	8.444	7.171
3/22/95	7.192	8.473	7.19
3/21/95	7.181	8.399	7.136
3/20/95	7.12	8.439	7.151
3/17/95	7.107	8.472	7.154
3/16/95	7.094	8.376	7.159
3/15/95	7.086	8.486	7.284
3/14/95	7.105	8.501	7.278
3/13/95	7.178	8.653	7.383
3/10/95	7.22	8.634	7.36
3/9/95	7.273	8.719	7.425
3/8/95	7.337	8.709	7.429
3/7/95	7.429	8.801	7.455
3/6/95	7.413	8.642	7.367
3/3/95	7.342	8.6	7.404
3/2/95	7.287	8.541	7.358
3/1/95	7.223	8.502	7.307
2/28/95	7.201	8.606	7.362
2/27/95	7.214	8.631	7.315
2/24/95	7.307	8.659	7.413
2/23/95	7.327	8.527	7.359
2/22/95	7.33	8.645	7.444
2/21/95	7.443	8.704	7.44
2/20/95		8.654	7.405
2/17/95	7.421	8.617	7.404
2/16/95	7.403	8.608	7.41
2/15/95	7.417	8.572	7.403
2/14/95	7.489	8.703	7.447
2/13/95	7.599	8.703	7.465
2/10/95	7.61	8.59	7.407
2/9/95	7.576	8.46	7.358
2/8/95	7.509	8.482	7.375
2/7/95	7.513	8.451	7.363
2/6/95	7.533	8.558	7.414
2/3/95	7.497	8.563	7.413
2/2/95	7.658	8.531	7.467
2/1/95	7.658	8.513	7.428
1/31/95	7.581	8.536	7.438
1/30/95	7.638	8.562	7.443
1/27/95	7.613	8.569	7.405
1/26/95	7.748	8.631	7.45
1/25/95	7.796	8.716	7.549
1/24/95	7.847	8.717	7.562
1/23/95	7.824	8.725	7.591
1/20/95	7.807	8.648	7.514
1/19/95	7.741	8.629	7.515
1/18/95	7.698	8.634	7.511
1/17/95	7.68	8.616	7.566
1/16/95		8.602	7.527
1/13/95	7.675	8.598	7.512
1/12/95	7.794	8.727	7.588
1/11/95	7.783	8.707	7.638
1/10/95	7.833	8.712	7.619
1/9/95	7.872	8.712	7.718
1/6/95	7.858	8.654	7.691
1/5/95	7.854	8.721	7.749
1/4/95	7.815	8.705	7.671
1/3/95	7.875	8.778	7.668
1/2/95			7.647
12/30/94	7.822	8.71	7.621
12/29/94	7.797	8.736	7.648
12/28/94	7.792	8.46	7.484
12/27/94	7.758		7.465
12/23/94	7.829	8.486	7.488
12/22/94	7.836	8.479	7.474
12/21/94	7.797	8.464	7.513
12/20/94	7.8	8.499	7.512
12/19/94	7.806	8.473	7.506
12/16/94	7.802	8.498	7.474
12/15/94	7.802	8.493	7.481
12/14/94	7.8	8.507	7.506
12/13/94	7.82	8.574	7.494
12/12/94	7.859	8.512	7.465
12/9/94	7.789	8.44	7.371
12/8/94	7.796	8.531	7.394
12/7/94	7.798	8.572	7.395
12/6/94	7.732	8.6	7.344
12/5/94	7.828	8.541	7.318
12/2/94	7.803	8.484	7.283
12/1/94	7.924	8.479	7.33
11/30/94	7.906	8.448	7.319
11/29/94	7.931	8.488	7.374
11/28/94	7.879	8.381	7.308
11/25/94	7.792	8.422	7.277
11/24/94		8.411	7.298
11/23/94	7.815	8.415	7.369
11/22/94	7.904	8.501	7.436
11/21/94	8.01	8.532	7.498
11/18/94	8.008	8.526	7.532
11/17/94	8.01	8.582	7.535
11/16/94	7.964	8.561	
11/15/94	7.916	8.576	7.393
11/14/94	7.918	8.607	7.482
11/11/94		8.663	7.502
11/10/94	7.983	8.636	7.458
11/9/94	7.965	8.626	7.509
11/8/94	7.982	8.692	7.601
11/7/94	8.03	8.733	7.65
11/4/94	8.023	8.656	7.595
11/3/94	7.955	8.706	7.644
11/2/94	7.953	8.737	7.686
11/1/94	7.902	8.639	7.6
10/31/94	7.807	8.726	7.632
10/28/94	7.793	8.669	7.57
10/27/94	7.873	8.751	7.618
10/26/94	7.885	8.918	7.713
10/25/94	7.856	8.855	7.694
10/24/94	7.849	8.719	7.554
10/21/94	7.785	8.636	7.498
10/20/94	7.796	8.623	7.423
10/19/94	7.669	8.577	7.408
10/18/94	7.641	8.519	7.339
10/17/94	7.602	8.458	7.317
10/14/94	7.597	8.543	7.418
10/13/94	7.643	8.522	7.381
10/12/94	7.697	8.59	7.523
10/11/94	7.648	8.669	7.523
10/10/94		8.679	7.578
10/7/94	7.69	8.725	7.681
10/6/94	7.769	8.822	7.713
10/5/94	7.762	8.91	7.755
10/4/94	7.683	8.873	7.674
10/3/94	7.657	8.915	
9/30/94	7.603	8.799	7.598
9/29/94	7.617	8.845	7.532
9/28/94	7.576	8.813	7.483
9/27/94	7.601	8.912	7.58
9/26/94	7.559	8.896	7.592
9/23/94	7.562	8.869	7.58
9/22/94	7.545	8.905	7.628
9/21/94	7.566	9.025	7.709
9/20/94	7.511	9.027	7.717
9/19/94	7.488	8.951	7.655
9/16/94	7.499	8.958	7.69
9/15/94	7.331	8.754	7.491
9/14/94	7.397	8.886	7.611
9/13/94	7.415	8.694	7.509
9/12/94	7.452	8.725	7.546
9/9/94	7.431	8.812	7.598
9/8/94	7.28	8.59	7.44
9/7/94	7.28	8.682	7.509
9/6/94	7.255	8.727	7.498
9/5/94		8.574	7.396
9/2/94	7.198	8.589	7.346
9/1/94	7.169	8.432	7.295
8/31/94	7.173	8.492	7.225
8/30/94	7.196	8.492	7.178
8/29/94	7.229		7.17
8/26/94	7.227	8.456	7.167
8/25/94	7.272	8.525	7.228
8/24/94	7.205	8.636	7.268
8/23/94	7.285	8.646	7.256
8/22/94	7.319	8.64	7.28
8/19/94	7.256	8.665	7.267
8/18/94	7.274	8.664	7.21
